Transaction_ID,Order_Date,Delivery_Date,Company_Name,Industry,Country,Region,Customer_Segment,Sales_Rep,Channel,Product_Name,Unit_Price,Quantity,Discount_Pct,Revenue,COGS,Gross_Profit,Tax_Rate,Tax_Amount,Net_Profit,Revenue_Target,Payment_Method,Transaction_Status,Priority,Units_Returned,Customer_Satisfaction,Rating,Repeat_Customer,Contract_Length_Months,Notes
TXN-100351,2021-10-11,2021-11-05,Zenith Ltd,Finace,United States,Middle East,Mid-Market,Chen Wei,,Software License,3894.81,59,0.39,140174.21,75641.19,64533.02,0.12,16820.91,47712.11,95421.12,PayPal,Refunded,High,1,Neutral,2.2,Yes,10,Renewal
TXN-103727,2025-05-08,2025-06-24,PrimeSolutions,Logistics,Australia,Middle East,Government,James Teller,Trade Show,Software License,14683.53,33,0.25,363417.37,137282.4,226134.97,0.24,87220.17,138914.8,228055.78,Invoice Net 60,Pending,High,0,Very Satisfied,2.7,No,26,Bulk order
TXN-101075,2021-07-04,12-Jul-2021,Zenith Ltd,Consulting,Australia,Middle East,Enterprise,Emma Clarke,Partner,Analytics Suite,3185.69,200,0.24,484224.88,258730.73,225494.15,0.12,58106.99,167387.16,457614.62,Invoice Net 30,Pending,Low,14,Very Satisfied,2.4,No,14,Follow-up required
TXN-104678,2020-07-13,2020-08-28,Zenith Ltd,E-Commerce,United States,Asia Pacific,SMB,Priya Nair,Trade Show,Custom Development,4321.46,201,0.36,555912.61,312486.67,243425.94,0.14,77827.77,165598.17,59766.72,Bank Transfer,Completed,Medium,30,Satisfied,4.9,Yes,11,Bulk order
TXN-101047,2020-04-06,2020-04-28,NovaBiz,Finance,United States,Asia Pacific,SMB,Emma Clarke,Referral,Software License,2486.99,205,0.1,458849.65,266292.87,192556.78,0.08,36707.97,155848.81,329817.9,Check,Refunded,Low,1,Neutral,5.0,No,19,Negotiated price
TXN-100718,2021-04-07,2021-05-17,GlobalTech,Finance,Japan,Latin America,Enterprise,Chen Wei,Partner,Software License,2061.0,61,0.29,89261.91,53862.57,35399.34,0.14,12496.67,22902.67,379511.75,Cash,Pending,Critical,4,Very Satisfied,1.6,Yes,28,VIP client
TXN-103382,2020-12-06,2020-12-31,Acme Corp,Manufacturing,Singapore,Africa,Mid-Market,Chen Wei,Referral,Cloud Subscription,3990.98,411,0.18,1345040.08,799333.28,545706.8,0.29,390061.62,155645.18,426062.71,Credit Card,Cancelled,Low,59,Dissatisfied,1.8,No,6,
TXN-102789,2021-02-13,2021-02-12,BetaGroup,Consulting,United States,Africa,SMB,Lucas Müller,Partner,Custom Development,3398.2,266,0.29,641784.05,323984.93,317799.12,0.1,64178.41,253620.71,491423.8,Invoice Net 60,Cancelled,Medium,9,Neutral,4.6,No,4,Bulk order
TXN-103339,2024-08-06,2024-08-26,PrimeSolutions,E-Commerce,Germany,Asia Pacific,Mid-Market,Priya Nair,Direct Sales,Maintenance Plan,9090.59,287,0.25,1956749.5,730845.19,1225904.31,0.3,587024.85,638879.46,481693.89,Bank Transfer,Completed,High,4,Satisfied,4.3,No,5,Bulk order
TXN-103103,2025-03-18,2025-04-03,Nexus Co,FMCG,Japan,Latin America,Enterprise,Lucas Müller,Social Media,Support Contract,820.62,13,0.35,6934.24,4067.71,2866.53,0.12,832.11,2034.42,76670.09,Invoice Net 60,Completed,High,1,Very Dissatisfied,4.2,No,27,Escalated
TXN-100308,2021-12-20,2021-12-24,Acme Corp,Real Estate,Canada,North America,Startup,Lucas Müller,Cold Outreach,Integration Module,9935.54,127,0.09,1148250.36,527316.56,620933.8,0.07,80377.53,540556.27,345555.67,Check,Cancelled,High,9,Dissatisfied,2.4,false,8,First purchase
TXN-103148,2023-02-28,2023-04-09,GlobalTech,Retail,Canada,Europe,Mid-Market,Lucas Müller,Partner,Hardware,12897.79,353,0.38,2822810.32,1489178.25,1333632.07,0.23,649246.37,684385.7,191033.48,Invoice Net 30,Refunded,Low,37,Very Satisfied,2.0,No,15,Negotiated price
TXN-100833,2020-10-05,2020-10-18,GlobalTech,Real Estate,UAE,Asia Pacific,Government,Aisha Bello,Trade Show,Cloud Subscription,705.56,95755,0.03,162201.19,81192.37,81008.82,0.13,21086.15,59922.67,12279.39,Bank Transfer,Pending,Critical,30,Dissatisfied,4.6,Yes,17,Renewal
TXN-100366,2023-11-20,2023-12-05,Acme Corp,Logistics,United States,North America,Mid-Market,Maria Santos,Cold Outreach,Hardware,7024.72,110,0.1,695447.28,422209.63,273237.65,0.29,201679.71,71557.94,169099.98,Bank Transfer,Cancelled,Critical,12,Satisfied,2.6,No,14,Bulk order
TXN-101721,2024-10-18,2024-11-04,Zenith Ltd,E-Commerce,United Kingdom,Africa,SMB,Kenji Tanaka,Cold Outreach,Support Contract,8727.0,152,0.08,1220383.68,791247.98,429135.7,0.25,305095.92,124039.78,371475.12,PayPal,Cancelled,High,10,Very Satisfied,2.9,Yes,30,First purchase
TXN-104914,2021-06-18,2021-07-27,AlphaVentures,Finace,Philippines,Africa,enterprise,Priya Nair,,Custom Development,6758.21,462,0.31,2154382.18,760559.91,1393822.27,0.14,301613.51,1092208.76,429836.57,Bank Transfer,Completed,High,56,Very Satisfied,1.4,No,28,Urgent delivery
TXN-104786,2024-08-28,2024-10-24,Nexus Co,Manufacturing,Philippines,Latin America,Mid-Market,Maria Santos,Direct Sales,Integration Module,14442.42,220,0.04,3050239.1,2129669.28,920569.82,0.11,335526.3,585043.52,78334.9,Cash,Refunded,High,21,,3.5,No,16,VIP client
TXN-103857,2023-03-12,2023-03-19,  GlobalTech  ,Retail,Brazil,Middle East,Mid-Market,Sofia Andrade,Partner,Analytics Suite,13154.59,245,0.03,3126188.31,2032535.22,1093653.09,0.21,656499.55,437153.54,34932.06,Credit Card,Refunded,Medium,31,Very Dissatisfied,2.7,No,,None
TXN-104672,2020-09-25,2020-11-08,Nexus Co,FMCG,Australia,Africa,Government,Carlos Rivera,Social Media,Analytics Suite,9794.54,65,0.23,490216.73,270468.29,219748.44,0.26,127456.35,92292.09,483252.97,Invoice Net 30,Completed,,3,Very Satisfied,4.8,No,5,Standard order
TXN-102251,2020-02-16,2020-04-06,AlphaVentures,Consulting,Singapore,Latin America,SMB,Maria Santos,Referral,Analytics Suite,5582.33,382,0.27,1556688.54,809026.62,747661.92,0.22,342471.48,405190.44,495948.69,Cash,Processing,Critical,50,Neutral,1.8,Yes,2,Bulk order
TXN-100019,2020-09-17,2020-09-30,AlphaVentures,Manufacuring,Germany,Latin America,Government,Emma Clarke,Trade Show,Training Package,6335.67,482,0.15,2595724.0,1588186.19,1007537.81,0.09,233615.16,773922.65,286707.1,Check,Refunded,Critical,51,Satisfied,4.3,No,36,VIP client
TXN-101741,2023-11-04,2023-12-12,BetaGroup,Real Estate,Brazil,Europe,Enterprise,Carlos Rivera,Social Media,Software License,3798.05,375,0.04,1367298.0,718692.91,648605.09,0.12,164075.76,484529.33,187188.21,Credit Card,Pending,Low,4,Dissatisfied,3.5,Yes,35,Bulk order
TXN-104317,2024-01-07,2024-02-24,PrimeSolutions,Manufacturing,Germany,Asia Pacific,Government,Carlos Rivera,Cold Outreach,Analytics Suite,11610.45,238,0.05,2625122.75,1324258.67,1300864.08,0.21,551275.78,749588.3,278143.84,Invoice Net 30,Pending,Critical,17,,4.7,Yes,21,Standard order
TXN-100977,2023-10-02,2023-09-25,Acme Corp,E-Commerce,UAE,Africa,Startup,Kenji Tanaka,Partner,Analytics Suite,4432.75,409,0.31,1250966.38,531223.56,719742.82,0.15,187644.96,532097.86,97180.36,PayPal,Refunded,Critical,52,Very Satisfied,2.6,No,8,Escalated
TXN-100218,04/28/2024,2024-05-27,AlphaVentures,Logistics,Philippines,Africa,Enterprise,Kenji Tanaka,Cold Outreach,Hardware,3745.07,18,0.08,62018.36,37667.66,24350.7,0.07,4341.29,20009.41,334673.9,PayPal,Refunded,Low,0,Satisfied,2.6,No,31,Bulk order
TXN-101550,2022-07-08,2022-08-19,GlobalTech,Consulting,Germany,Africa,Government,Priya Nair,Direct Sales,Hardware,12616.49,277,0.15,2970552.57,1589884.71,1380667.86,0.16,475288.41,905379.45,304539.41,Credit Card,Cancelled,Low,23,,2.4,Yes,3,Renewal
TXN-100438,2025-02-09,2025-03-04,PrimeSolutions,Technology,Philippines,North America,smb,Lucas Müller,Trade Show,Software License,5444.84,435,0.35,1539528.51,980146.46,559382.05,0.12,184743.42,374638.63,76349.42,Invoice Net 30,Refunded,Low,53,,1.8,Yes,16,Follow-up required
TXN-103698,2024-02-28,2024-04-27,GlobalTech,Retail,Japan,Latin America,Government,Maria Santos,Direct Sales,Consulting Service,2567.39,248,0.29,452066.03,221134.58,230931.45,0.13,58768.58,172162.87,386604.04,Cash,Completed,High,25,,,Yes,21,na
TXN-103527,2021-10-26,2021-11-02,Nexus Co,Healthcare,Singapore,North America,Enterprise,Chen Wei,Cold Outreach,Integration Module,6983.76,89,0.21,491028.17,209988.92,281039.25,0.12,58923.38,222115.87,156407.61,PayPal,Cancelled,Low,13,Very Dissatisfied,3.0,Yes,36,None
TXN-103016,2023-09-07,2023-09-21,PrimeSolutions,Healthcare,UAE,Middle East,SMB,Kenji Tanaka,Cold Outreach,Maintenance Plan,1169.84,349,0.29,289874.65,138237.98,151636.67,0.26,75367.41,76269.26,164573.11,Check,Refunded,High,47,Very Satisfied,2.7,No,5,Negotiated price
TXN-104428,2022-09-07,2022-10-16,PrimeSolutions,Manufacturing,United States,Africa,SMB,Aisha Bello,Cold Outreach,Support Contract,9334.4,100,0.23,718748.8,268928.47,449820.33,0.2,143749.76,306070.57,322787.33,Bank Transfer,Refunded,Medium,6,Very Dissatisfied,3.0,Yes,35,None
TXN-103757,2022-04-21,2022-06-16,PrimeSolutions,Manufacturing,United Kingdom,Europe,SMB,Carlos Rivera,Online,Support Contract,1909.08,470,0.29,637060.0,235904.53,401155.47,0.23,146523.8,254631.67,176715.18,Invoice Net 30,Pending,Medium,59,Dissatisfied,1.7,No,18,Urgent delivery
TXN-104966,2023-11-03,2023-12-18,AlphaVentures,Finance,Singapore,Latin America,SMB,Emma Clarke,Direct Sales,Cloud Subscription,6881.89,47,0.06,-304041.9,121752.86,182289.04,0.08,24323.35,157965.69,219989.23,Invoice Net 60,Completed,Medium,2,Very Satisfied,1.3,Yes,22,VIP client
TXN-104707,2020-03-29,2020-05-26,GlobalTech,Finance,United States,North America,smb,Aisha Bello,Cold Outreach,Maintenance Plan,6862.88,169,0.16,974254.44,634017.4,340237.04,0.29,282533.79,57703.25,471816.92,PayPal,Pending,Medium,20,Very Dissatisfied,2.7,Yes,30,Renewal
TXN-104022,2022-04-24,2022-05-24,Zenith Ltd,Technology,UAE,Asia Pacific,Mid-Market,Lucas Müller,Cold Outreach,Analytics Suite,4356.35,496,0.16,1815029.66,1149296.83,665732.83,0.24,435607.12,230125.71,24026.65,Cash,Processing,Low,24,Neutral,2.6,Yes,22,Bulk order
TXN-104811,2020-12-02,2021-01-21,AlphaVentures,Consulting,United States,Asia Pacific,Enterprise,Kenji Tanaka,Direct Sales,Support Contract,12420.87,407,0.23,3892576.45,2594749.21,1297827.24,0.28,1089921.41,207905.83,412495.33,Bank Transfer,Processing,Medium,13,Very Dissatisfied,1.9,Yes,25,Standard order
TXN-100802,2021-11-11,2021-12-31,Vertex Partners,Retail,Singapore,Asia Pacific,Enterprise,Priya Nair,Trade Show,Cloud Subscription,12459.38,12,0.36,95688.04,45558.1,50129.94,0.29,27749.53,22380.41,376485.85,PayPal,Completed,Critical,1,Dissatisfied,2.0,Yes,10,Escalated
TXN-103077,2023-06-17,2023-07-22,AlphaVentures,E-Commerce,Singapore,Middle East,Enterprise,Chen Wei,Social Media,Support Contract,12498.83,478,0.23,4600319.37,1932012.09,2668307.28,0.29,1334092.62,1334214.66,18208.91,Invoice Net 30,Processing,Critical,12,Neutral,3.4,No,28,Urgent delivery
TXN-102282,2023-04-25,2023-04-27,GlobalTech,Real Estate,Germany,Africa,Enterprise,Priya Nair,Referral,Analytics Suite,272.15,401,0.35,70935.9,29454.87,41481.03,0.12,8512.31,32968.72,70890.03,Invoice Net 30,Cancelled,Medium,48,Neutral,3.0,Yes,7,Standard order
TXN-103817,2022-01-29,31-Jan-2022,NovaBiz,Manufacturing,United States,North America,SMB,Kenji Tanaka,Social Media,Training Package,14647.27,159,0.13,2026156.86,860221.37,1165935.49,0.23,466016.08,699919.41,431640.93,Cash,Processing,,19,Neutral,2.6,No,21,None
TXN-104388,2024-08-11,2024-10-10,PrimeSolutions,Real Estate,United Kingdom,Asia Pacific,Mid-Market,Emma Clarke,Online,Consulting Service,14286.29,417,0.06,5599939.95,2814715.37,2785224.58,0.27,1511983.79,1273240.79,185574.58,Cash,Processing,Low,41,Neutral,1.5,No,34,Follow-up required
TXN-100582,2025-05-30,2025-06-09,Zenith Ltd,Logistics,Australia,Middle East,Mid-Market,Maria Santos,Social Media,Software License,11142.4,415,0.27,3375590.08,1612768.51,1762821.57,0.28,945165.22,817656.35,394345.61,PayPal,Completed,Critical,1,Very Satisfied,1.8,Yes,32,Renewal
TXN-100203,2020-08-26,2020-09-12,Acme Corp,Manufacturing,Germany,Asia Pacific,Enterprise,Lucas Müller,Trade Show,Training Package,1059.94,325,0.32,234246.74,100054.7,134192.04,0.23,53876.75,80315.29,401079.89,Credit Card,Processing,Medium,26,Dissatisfied,3.1,No,23,First purchase
TXN-104122,2021-03-01,2021-03-27,Vertex Partners,Consulting,United States,Middle East,SMB,Lucas Müller,Cold Outreach,Custom Development,12020.99,284,0.24,2594610.48,1203373.53,1391236.95,0.12,311353.26,1079883.69,444247.16,Cash,Completed,Medium,30,Very Satisfied,3.1,Yes,9,None
TXN-103504,2020-12-18,2021-01-29,Acme Corp,Real Estate,Canada,Europe,SMB,Kenji Tanaka,Referral,Hardware,7531.59,191,0.34,949432.24,495862.55,453569.69,0.17,161403.48,292166.21,439040.24,Cash,Processing,Medium,8,Dissatisfied,4.7,Yes,36,Renewal
TXN-100944,2021-01-16,2021-02-20,PrimeSolutions,Retail,UAE,North America,Mid-Market,Sofia Andrade,Referral,Consulting Service,1959.36,96385,0.14,116268.42,72741.42,43527.0,0.29,33717.84,9809.16,462295.7,Credit Card,Cancelled,Low,1,Very Satisfied,4.4,Yes,11,Bulk order
TXN-102303,01/22/2024,2024-03-11,Nexus Co,Technology,Singapore,Asia Pacific,SMB,,Direct Sales,Custom Development,2601.96,23,0.14,51466.77,32094.97,19371.8,0.12,6176.01,13195.79,493848.32,Invoice Net 60,Refunded,High,2,Satisfied,3.4,No,19,None
TXN-102231,2025-02-27,2025-03-04,Vertex Partners,Healthcare,Germany,Latin America,SMB,Sofia Andrade,Online,Cloud Subscription,9988.66,14,0.24,106279.34,56026.06,50253.28,0.24,25507.04,24746.24,301900.45,Invoice Net 60,Cancelled,Low,2,Satisfied,2.1,Yes,4,Escalated
TXN-104103,2021-09-19,2021-10-31,BetaGroup,Logistics,United States,Africa,Startup,Carlos Rivera,Direct Sales,Maintenance Plan,14691.67,128,0.32,1278762.96,773574.76,505188.2,0.2,255752.59,249435.61,255876.18,Bank Transfer,Cancelled,Critical,19,Satisfied,3.2,No,4,Negotiated price
TXN-101654,2022-09-19,2022-10-15,GlobalTech,Healthcare,Japan,Europe,SMB,Emma Clarke,Cold Outreach,Consulting Service,6227.53,140,0.03,845698.57,338594.57,507104.0,0.16,135311.77,371792.23,110931.87,Credit Card,Completed,Medium,5,Neutral,1.2,Yes,31,Negotiated price
TXN-100964,2020-04-20,2020-04-26,NovaBiz,FMCG,Singapore,North America,Mid-Market,James Teller,Online,Software License,1960.41,125,0.21,193590.49,98808.28,94782.21,0.06,11615.43,83166.78,363086.11,Invoice Net 30,Cancelled,Low,5,Very Satisfied,4.9,No,13,Renewal
TXN-104434,2025-03-24,2025-04-25,GlobalTech,Retail,Japan,Africa,Enterprise,Kenji Tanaka,Referral,Integration Module,5894.7,240,0.24,1075193.28,420515.86,654677.42,0.25,268798.32,385879.1,23573.73,Invoice Net 30,Pending,Medium,6,Satisfied,4.0,No,32,First purchase
TXN-101272,2021-05-30,2021-06-25,PrimeSolutions,Manufacturing,United Kingdom,Middle East,Mid-Market,Aisha Bello,Cold Outreach,Training Package,12112.61,500,0.18,4966170.1,2983233.25,1982936.85,0.11,546278.71,1436658.14,489640.9,Credit Card,Processing,Medium,75,Dissatisfied,3.9,No,32,First purchase
TXN-101746,2021-04-26,2021-06-15,Acme Corp,Real Estate,Canada,Latin America,Government,Lucas Müller,Online,Consulting Service,5661.41,92,0.39,317718.33,219188.48,98529.85,0.18,57189.3,41340.55,184602.4,Cash,Cancelled,High,5,Very Satisfied,1.3,Yes,20,
TXN-101485,2020-08-11,2020-09-22,Nexus Co,FMCG,Singapore,Europe,Mid-Market,Aisha Bello,Cold Outreach,Analytics Suite,281.61,22,0.32,4212.89,2310.36,1902.53,0.09,379.16,1523.37,158812.47,Check,Cancelled,Low,3,Satisfied,5.0,No,23,Standard order
TXN-103438,2020-03-28,2020-04-22,PrimeSolutions,Finance,Germany,Asia Pacific,Mid-Market,Priya Nair,Online,Analytics Suite,10607.07,12,0.37,80189.45,48924.77,31264.68,0.07,5613.26,25651.42,120139.11,Invoice Net 30,cancelled,Low,0,Satisfied,1.5,No,15,First purchase
TXN-100517,2022-09-18,2022-10-22,Nexus Co,Consulting,Australia,North America,SMB,James Teller,Social Media,Cloud Subscription,9871.27,93,0.35,596718.27,384431.06,212287.21,0.27,161113.93,51173.28,335648.02,Check,Refunded,Low,7,Satisfied,3.4,No,26,Urgent delivery
TXN-104236,2020-09-23,2020-11-10,Acme Corp,Finance,Brazil,Middle East,mid-market,Aisha Bello,Trade Show,Consulting Service,8531.07,243,0.12,1824284.01,1122064.4,702219.61,0.16,291885.44,410334.17,99441.32,Cash,Processing,High,29,Very Satisfied,4.3,Yes,25,Negotiated price
TXN-101995,05/17/2021,2021-06-13,  BetaGroup  ,Technology,UAE,Latin America,Government,Carlos Rivera,Direct Sales,Consulting Service,9781.38,325,0.0,3178948.5,1531653.56,1647294.94,0.13,413263.3,1234031.64,476964.86,Bank Transfer,Cancelled,Medium,48,Very Dissatisfied,4.7,Yes,27,None
TXN-103783,2023-09-22,2023-10-03,GlobalTech,Logistics,,Africa,SMB,Sofia Andrade,Direct Sales,Maintenance Plan,11925.27,316,0.38,2336398.9,1628591.15,707807.75,0.27,630827.7,76980.05,442669.43,Cash,Processing,Low,14,Dissatisfied,3.6,No,25,VIP client
TXN-100668,2020-09-11,2020-10-06,AlphaVentures,Real Estate,UAE,Latin America,SMB,,Direct Sales,Support Contract,12206.06,202,0.0,2465624.12,1026007.42,1439616.7,0.28,690374.75,749241.95,464263.83,Invoice Net 30,Refunded,High,14,Dissatisfied,3.3,No,36,Renewal
TXN-101876,2021-11-03,2021-11-16,AlphaVentures,Retail,Philippines,Europe,SMB,Chen Wei,Online,Maintenance Plan,5625.69,392,0.27,1609847.45,663807.76,946039.69,0.12,193181.69,752858.0,487301.26,Invoice Net 60,Pending,High,17,Very Dissatisfied,4.3,No,34,Standard order
TXN-104020,2021-03-13,2021-04-09,NovaBiz,Consulting,Japan,Middle East,SMB,Carlos Rivera,Direct Sales,Cloud Subscription,1662.48,143,0.09,216338.52,115327.65,101010.87,0.05,10816.93,90193.94,40060.45,Invoice Net 60,Refunded,Critical,10,Neutral,3.4,Yes,33,Negotiated price
TXN-104971,2024-01-12,2024-02-04,AlphaVentures,Finance,Philippines,Middle East,Startup,,Online,Integration Module,13245.17,197,0.35,1696044.02,777973.9,918070.12,0.21,356169.24,561900.88,175267.4,Cash,Pending,High,3,Dissatisfied,1.8,No,9,Urgent delivery
TXN-103868,2023-01-30,2023-03-25,NovaBiz,FMCG,,Middle East,SMB,Emma Clarke,Online,Cloud Subscription,10053.28,51,0.17,425555.34,162950.77,262604.57,0.19,80855.51,181749.06,452061.14,Invoice Net 30,Cancelled,High,,Very Dissatisfied,3.1,No,2,Escalated
TXN-101295,2023-03-12,2023-04-18,GlobalTech,Technology,Japan,Europe,mid-market,James Teller,Online,Integration Module,13401.55,209,0.06,2632868.51,1126834.53,1506033.98,0.17,447587.65,1058446.33,95950.13,Cash,Refunded,Medium,28,Satisfied,3.7,Yes,5,Renewal
TXN-104917,2024-10-13,2024-11-28,Acme Corp,Technology,Japan,Africa,Mid-Market,Carlos Rivera,Direct Sales,Support Contract,3574.29,482,0.01,1705579.7,739545.01,966034.69,0.2,341115.94,624918.75,224894.97,Invoice Net 30,Pending,High,13,Satisfied,2.5,Yes,11,First purchase
TXN-103001,2023-03-05,2023-05-02,Nexus Co,Finance,Canada,Africa,Startup,Kenji Tanaka,Partner,Maintenance Plan,13728.21,487,0.37,4211952.11,2906570.3,1305381.81,0.27,1137227.07,168154.74,244371.78,Check,Completed,High,45,Dissatisfied,4.6,Yes,15,None
TXN-102174,2025-01-11,2025-03-02,Acme Corp,Real Estate,Japan,Latin America,SMB,Carlos Rivera,Trade Show,Consulting Service,3930.02,455,0.21,1412645.69,498088.91,914556.78,0.22,310782.05,603774.73,260203.04,Check,Pending,Low,49,Dissatisfied,3.5,No,36,Urgent delivery
TXN-103725,2024-07-21,2024-07-26,Zenith Ltd,Manufacturing,Germany,Middle East,Government,Emma Clarke,Cold Outreach,Analytics Suite,4961.52,248,0.35,799797.02,360694.98,439102.04,0.2,159959.4,279142.64,193542.67,Invoice Net 30,Processing,,25,Very Satisfied,4.8,No,21,Bulk order
TXN-103480,2023-03-19,2023-03-29,Nexus Co,Logistics,UAE,Africa,Government,James Teller,Trade Show,Custom Development,11825.4,313,0.04,3553296.19,2137403.81,1415892.38,0.19,675126.28,740766.1,26025.27,Bank Transfer,Processing,Medium,28,Very Satisfied,4.5,No,35,Renewal
TXN-101204,2022-09-08,2022-09-10,PrimeSolutions,E-Commerce,Brazil,Middle East,SMB,Maria Santos,Direct Sales,Cloud Subscription,12633.7,199,0.13,2187272.48,1177904.72,1009367.76,0.19,415581.77,593785.99,298611.84,Cash,Pending,Critical,28,Very Dissatisfied,4.7,Yes,31,Renewal
TXN-100759,2023-09-20,2023-11-17,GlobalTech,Finance,Australia,Middle East,SMB,Aisha Bello,Social Media,Training Package,13023.42,387,0.4,3024038.12,1461604.46,1562433.66,0.2,604807.62,957626.04,344378.14,PayPal,Cancelled,Medium,36,Very Dissatisfied,1.1,No,3,Escalated
TXN-103434,2023-11-29,2023-12-28,Orion Inc,Technology,United Kingdom,Middle East,SMB,Chen Wei,Referral,Cloud Subscription,1238.61,202,0.19,202661.37,85536.62,117124.75,0.2,40532.27,76592.48,363569.0,Credit Card,Pending,High,19,Dissatisfied,1.5,No,10,Escalated
TXN-102787,2024-01-08,2024-02-25,Vertex Partners,Consulting,Singapore,Africa,Mid-Market,Kenji Tanaka,Referral,Hardware,6029.5,475,0.36,1832968.0,696536.88,1136431.12,0.14,256615.52,879815.6,316626.77,Cash,Pending,Medium,16,Neutral,1.2,No,9,Follow-up required
TXN-103660,2024-06-30,2024-08-02,Orion Inc,Retail,Brazil,Middle East,SMB,Emma Clarke,Cold Outreach,Hardware,7540.61,47,0.14,304791.46,149475.02,155316.44,0.12,36574.98,118741.46,23711.34,Invoice Net 30,Refunded,High,4,,4.5,No,33,Renewal
TXN-101174,2023-08-11,2023-09-06,Acme Corp,Consulting,Australia,Middle East,Government,Priya Nair,Social Media,Training Package,1330.1,203,0.4,162006.18,75122.69,86883.49,0.1,16200.62,70682.87,458804.47,Cash,Processing,High,19,Satisfied,4.9,No,35,First purchase
TXN-100996,2020-03-07,2020-03-25,Acme Corp,Finace,Germany,Asia Pacific,Enterprise,Maria Santos,Online,Training Package,3922.77,294,0.37,726575.46,403012.19,323563.27,0.09,65391.79,258171.48,82654.34,Invoice Net 30,Cancelled,Low,12,Very Satisfied,1.8,Yes,16,Follow-up required
